start	end	text
4353860	4357860	And so that's the structure that are directed graph has or happens happens to have
4357860	4360560	an autoregressive sort of scenario like language modeling.
4361260	4364360	But in principle attention can be applied to any arbitrary directed graph
4364360	4366560	and it's just a communication mechanism between the nodes.
4367260	4370460	The second note is that notice that there is no notion of space.
4370760	4375060	So attention simply acts over like a set of vectors in this graph.
4375460	4379160	And so by default these nodes have no idea where they are positioned in the space.
4379360	4379960	And that's why we need to
4380160	4384860	encode them positionally and sort of give them some information that is anchors to a specific
4384860	4388260	position so that they sort of know where they are.
4388660	4392160	And this is different than for example from convolution because if you run for example,
4392160	4397460	a convolution operation over some input there is a very specific sort of layout of the information
4397460	4401160	in space and the convolutional filters sort of act in space.
4401460	4407360	And so it's it's not like an attention and attention is just a set of vectors out there in space.
4407660	4409860	They communicate and if you want them to have a
4409860	4414660	notion of space you need to specifically add it which is what we've done when we calculated the
4415460	4420160	relative the positional encode encodings and added that information to the vectors.
4420360	4424860	The next thing that I hope is very clear is that the elements across the batch dimension which are
4424860	4426860	independent examples never talk to each other.
4426860	4431460	They're always processed independently and this is a batch matrix multiply that applies basically a
4431460	4434860	matrix multiplication kind of in parallel across the batch dimension.
4435360	4439260	So maybe it would be more accurate to say that in this analogy of a directed graph.
4439860	4445060	We really have because the batch size is for we really have four separate pools of eight
4445060	4449260	nodes and those eight nodes only talk to each other but in total there's like 32 nodes that are being
4449260	4454660	processed but there's sort of four separate pools of eight you can look at it that way.
4455460	4461860	The next note is that here in the case of language modeling we have this specific structure of
4461860	4467860	directed graph where the future tokens will not communicate to the past tokens but this doesn't
4467860	4469760	necessarily have to be the constraint in the general case.
4470460	4475960	And in fact in many cases you may want to have all of the notes talk to each other fully.
4476560	4480660	So as an example if you're doing sentiment analysis or something like that with a transformer you might
4480660	4486060	have a number of tokens and you may want to have them all talk to each other fully because later you
4486060	4490860	are predicting for example the sentiment of the sentence and so it's okay for these notes to talk to
4490860	4498060	each other and so in those cases you will use an encoder block of self-attention and all it means
4498060	4499260	that it's an encoder block.
4499360	4503960	Is that you will delete this line of code allowing all the notes to completely talk to each other.
4504560	4510660	What we're implementing here is sometimes called a decoder block and it's called a decoder because
4510660	4517460	it is sort of like decoding language and it's got this autoregressive format where you have to mask
4517460	4523760	with the triangular matrix so that notes from the future never talk to the past because they would
4523760	4524560	give away the answer.
4525360	4529160	And so basically in encoder blocks you would delete this allow all the notes to talk to each other.
4529860	4535360	In decoder blocks this will always be present so that you have this triangular structure but both are
4535360	4536860	allowed and attention doesn't care.
4536860	4539260	Attention supports arbitrary connectivity between notes.
4539860	4544460	The next thing I wanted to comment on is you keep me you keep hearing me say attention self-attention
4544460	4545060	etc.
4545060	4546960	There's actually also something called cross attention.
4546960	4547760	What is the difference?
4548760	4558160	So basically the reason this attention is self-attention is because the keys queries and the values are all coming
4558160	4559160	from the same source.
4559260	4563860	From X so the same source X produces keys queries and values.
4563860	4569560	So these nodes are self-attending but in principle attention is much more general than that.
4569560	4575660	So for example in encoder decoder transformers you can have a case where the queries are produced from
4575660	4582260	X but the keys and the values come from a whole separate external source and sometimes from encoder blocks
4582260	4587160	that encode some context that we'd like to condition on and so the keys and the values will actually come
4587160	4588660	from a whole separate source.
4588660	4590960	Those are nodes on the side and here.
4590960	4594260	We're just producing queries and we're reading off information from the side.
4594960	4599960	So cross attention is used when there's a separate source of nodes.
4600160	4604560	We'd like to pull information from into our notes and it's self-attention.
4604560	4607260	If we just have nodes that would like to look at each other and talk to each other.
4608060	4610960	So this attention here happens to be self-attention.
4612560	4616160	But in principle attention is a lot more general.
4616660	4618460	Okay in the last note at this stage is
4618660	4620960	if we come to the attention is all you need paper here.
4620960	4622760	We've already implemented attention.
4622760	4627160	So given query key and value we've multiplied the query on the key.
4627160	4630860	We've soft maxed it and then we are aggregating the values.
4630860	4636260	There's one more thing that we're missing here, which is the dividing by 1 over square root of the head size.
4636260	4637860	The DK here is the head size.
4637860	4639260	Why are they doing this?
4639260	4640060	Why is this important?
4640060	4646560	So they call it a scaled attention and it's kind of like an important normalization to basically have.
4646560	4648560	The problem is.
4648660	4653760	If you have unit Gaussian inputs, so 0 mean unit variance, K and Q are unit Gaussian.
4653760	4660160	And if you just do way naively, then you see that your way actually will be the variance will be on the order of head size,
4660160	4661360	which in our case is 16.
4662460	4665460	But if you multiply by 1 over head size square root,
4665460	4670660	so this is square root and this is 1 over then the variance of way will be 1.
4670660	4671660	So it will be preserved.
4672960	4674160	Now, why is this important?
4674560	4678660	You'll notice that way here will feed into softmax.
4679660	4684660	And so it's really important, especially at initialization that way be fairly diffuse.
4684660	4691660	So in our case here, we sort of lucked out here and way had a fairly diffuse numbers here.
4691660	4694460	So like this.
4694460	4696460	Now, the problem is that because of softmax,
4696460	4700160	if weight takes on very positive and very negative numbers inside it,
4700160	4704360	softmax will actually converge towards one hot vectors.
4704360	4705760	And so I can illustrate that here.
4708060	4708360	Say,
4708360	4712060	we are applying softmax to a tensor of values that are very close to zero.
4712360	4714660	Then we're going to get a diffuse thing out of softmax.
4715560	4718360	But the moment I take the exact same thing and I start sharpening it,
4718360	4720760	making it bigger by multiplying these numbers by 8,
4720760	4721460	for example,
4721860	4723860	you'll see that the softmax will start to sharpen.
4724260	4726660	And in fact, it will sharpen towards the max.
4726660	4729560	So it will sharpen towards whatever number here is the highest.
4730160	4733360	And so basically we don't want these values to be too extreme,
4733360	4734560	especially the initialization.
4734560	4737360	Otherwise softmax will be way too peaky and
4737360	4737760	um,
4737760	4741760	you're basically aggregating information from like a single node.
4741760	4744460	Every node just aggregates information from a single other node.
4744460	4745360	That's not what we want,
4745360	4746760	especially at initialization.
4746760	4751260	And so the scaling is used just to control the variance at initialization.
4751260	4751960	Okay.
4751960	4753060	So having said all that,
4753060	4756660	let's now take our self-attention knowledge and let's take it for a spin.
4756660	4758760	So here in the code,
4758760	4763060	I've created this head module and implements a single head of self-attention.
4763060	4767160	So you give it a head size and then here it creates the key query and evaluate.
4767160	4768960	Linear layers.
4769360	4771260	Typically people don't use biases in these.
4772360	4775560	So those are the linear projections that we're going to apply to all of our nodes.
4776360	4777060	Now here,
4777060	4778960	I'm creating this trill variable.
4779260	4781160	Trill is not a parameter of the module.
4781160	4783160	So in sort of pytorch naming conventions,
4783560	4784660	this is called a buffer.
4784860	4786960	It's not a parameter and you have to call it.
4786960	4789260	You have to assign it to the module using a register buffer.
4789660	4790760	So that creates the trill,
4791660	4793660	the lower triangular matrix.
4794460	4795760	And when we're given the input X,
4795760	4797160	this should look very familiar now.
4797360	4798460	We calculate the keys,
4798460	4799260	the queries,
4799460	4802160	we calculate the attention scores inside way.
4802960	4803760	We normalize it.
4803760	4805560	So we're using scaled attention here.
4806260	4809360	Then we make sure that sure doesn't communicate with the past.
4809560	4811260	So this makes it a decoder block
4812060	4815060	and then softmax and then aggregate the value and output.
4816560	4817560	Then here in the language model,
4817560	4822060	I'm creating a head in the constructor and I'm calling it self-attention head
4822460	4823760	and the head size.
4823760	4826960	I'm going to keep as the same and embed just for now.
4827160	4832960	And then here once we've encoded the information with the token embeddings
4832960	4834060	and the position embeddings,
4834460	4836760	we're simply going to feed it into the self-attention head
4837160	4842560	and then the output of that is going to go into the decoder language modeling
4842560	4844160	head and create the logits.
4844560	4848260	So this is sort of the simplest way to plug in a self-attention component
4849060	4850360	into our network right now.
4851160	4852460	I had to make one more change,
4852860	4855960	which is that here in the generate,
4855960	4860360	we have to make sure that our IDX that we feed into the model
4860960	4862660	because now we're using positional embeddings,
4862960	4865760	we can never have more than block size coming in
4866160	4868660	because if IDX is more than block size,
4868960	4871460	then our position embedding table is going to run out of scope
4871460	4873560	because it only has embeddings for up to block size.
4874460	4877660	And so therefore I added some code here to crop the context
4878260	4879960	that we're going to feed into self
4881660	4884660	so that we never pass in more than block size elements.
4884660	4887760	So those are the changes and let's now train the network.
4888060	4891560	Okay, so I also came up to the script here and I decreased the learning rate
4891560	4894960	because the self-attention can't tolerate very very high learning rates.
4895560	4897660	And then I also increased the number of iterations
4897660	4900160	because the learning rate is lower and then I trained it
4900160	4902960	and previously we were only able to get to up to 2.5
4903260	4904860	and now we are down to 2.4.
4905260	4909260	So we definitely see a little bit of improvement from 2.5 to 2.4 roughly,
4909860	4911460	but the text is still not amazing.
4911960	4914460	So clearly the self-attention head is doing
4914660	4915960	some useful communication,
4916460	4919060	but we still have a long way to go.
4919360	4919560	Okay.
4919560	4921860	So now we've implemented the scale dot product attention.
4922160	4924560	Now next up in the attention is all you need paper.
4925060	4926660	There's something called multi-head attention.
4927060	4928460	And what is multi-head attention?
4928860	4931760	It's just applying multiple attentions in parallel
4931960	4933460	and concatenating the results.
4934060	4935960	So they have a little bit of diagram here.
4936260	4937760	I don't know if this is super clear.
4938360	4941060	It's really just multiple attentions in parallel.
4941760	4944260	So let's implement that fairly straightforward.
4945360	4946960	If we want a multi-head attention,
4947260	4949960	then we want multiple heads of self-attention running in parallel.
4950860	4954960	So in PyTorch we can do this by simply creating multiple heads.
4956160	4958960	So however many heads you want
4959160	4960760	and then what is the head size of each
4961560	4965260	and then we run all of them in parallel into a list
4965560	4967760	and simply concatenate all of the outputs
4968360	4970560	and we're concatenating over the channel dimension.
4971660	4974460	So the way this looks now is we don't have just a single attention
4974960	4980560	that has a head size of 32 because remember an embed is 32.
4981660	4984160	Instead of having one communication channel,
4984460	4987860	we now have four communication channels in parallel
4988160	4990460	and each one of these communication channels typically
4990960	4994160	will be smaller correspondingly.
4994560	4996460	So because we have four communication channels,
4996760	4998560	we want eight-dimensional self-attention.
4999160	5000860	And so from each communication channel,
5000860	5003060	we're getting together eight-dimensional vectors
5003360	5004560	and then we have four of them.
5004660	5006760	And that concatenates to give us 32,
5006860	5008260	which is the original and embed.
5009160	5012160	And so this is kind of similar to if you're familiar with convolutions,
5012160	5013860	this is kind of like a group convolution
5014460	5017160	because basically instead of having one large convolution,
5017260	5021560	we do convolution in groups and that's multi-headed self-attention.
5022560	5025360	And so then here we just use essay heads,
5025460	5026860	self-attention heads instead.
5027760	5031060	Now, I actually ran it and scrolling down,
5032260	5034160	I ran the same thing and then we now get down
5034660	5038360	to 2.28 roughly and the output is still,
5038360	5039760	the generation is still not amazing,
5039960	5041760	but clearly the validation loss is improving
5041760	5043960	because we were at 2.4 just now.
5044860	5047160	And so it helps to have multiple communication channels
5047160	5050260	because obviously these tokens have a lot to talk about.
5050760	5052660	They want to find the consonants, the vowels,
5052660	5054960	they want to find the vowels just from certain positions,
5055460	5058060	they want to find any kinds of different things.
5058460	5061460	And so it helps to create multiple independent channels of communication,
5061560	5063360	gather lots of different types of data
5063760	5064360	and then
5064660	5065760	decode the output.
5066160	5067660	Now going back to the paper for a second,
5067860	5068260	of course,
5068260	5069960	I didn't explain this figure in full detail,
5069960	5073160	but we are starting to see some components of what we've already implemented.
5073360	5074660	We have the positional encodings,
5074660	5076160	the token encodings that add,
5076560	5079260	we have the masked multi-headed attention implemented.
5079960	5082060	Now, here's another multi-headed attention,
5082060	5084360	which is a cross attention to an encoder,
5084360	5085260	which we haven't,
5085260	5086860	we're not going to implement in this case.
5087160	5088460	I'm going to come back to that later.
5089460	5091960	But I want you to notice that there's a feed forward part here
5092160	5094560	and then this is grouped into a block that gets repeated.
5094860	5095360	And again,
5095960	5099360	now the feed forward part here is just a simple multi-layer perceptron.
5101760	5102660	So the multi-headed,
5103060	5107460	so here position wise feed forward networks is just a simple little MLP.
5108160	5110360	So I want to start basically in a similar fashion.
5110360	5112760	Also adding computation into the network
5113360	5115560	and this computation is on the per node level.
5116060	5116560	So
5117460	5120860	I've already implemented it and you can see the diff highlighted on the left here
5120860	5122260	when I've added or changed things.
5122960	5124160	Now before we had the
5124660	5126960	multi-headed self-attention that did the communication,
5127360	5130260	but we went way too fast to calculate the logits.
5130660	5132460	So the tokens looked at each other,
5132460	5136760	but didn't really have a lot of time to think on what they found from the other tokens.
5137560	5138160	And so
5138760	5141860	what I've implemented here is a little feed forward single layer
5142360	5145960	and this little layer is just a linear followed by a relu non-linearity
5146160	5146960	and that's it.
5147960	5149560	So it's just a little layer
5150160	5151960	and then I call it feed forward
5153560	5154160	and embed.
5154660	5158560	And then this feed forward is just called sequentially right after the self-attention.
5158960	5161460	So we self-attend then we feed forward
5161960	5164660	and you'll notice that the feed forward here when it's applying linear.
5164860	5166360	This is on a per token level.
5166460	5168260	All the tokens do this independently.
5168660	5171060	So the self-attention is the communication
5171460	5175260	and then once they've gathered all the data now they need to think on that data individually.
5176160	5177660	And so that's what feed forward is doing
5178060	5179560	and that's why I've added it here.
5180260	5184360	Now when I train this the validation laws actually continues to go down now to 2.24.
5185260	5186960	Which is down from 2.28.
5187660	5189360	The output still look kind of terrible,
5189660	5191360	but at least we've improved the situation.
5192060	5193160	And so as a preview
5194160	5196060	we're going to now start to intersperse
5196560	5199360	the communication with the computation
5199660	5201760	and that's also what the transformer does
5202160	5205060	when it has blocks that communicate and then compute
5205360	5207560	and it groups them and replicates them.
5208760	5210760	Okay, so let me show you what we'd like to do.
5211360	5212460	We'd like to do something like this.
5212460	5213260	We have a block
5213660	5214560	and this block is basically
5214760	5215560	this part here
5216160	5217460	except for the cross attention.
5218660	5222160	Now the block basically intersperses communication and then computation.
5222660	5225960	The computation is done using multi-headed self-attention
5226560	5229260	and then the computation is done using a feed forward network
5229660	5230960	on all the tokens independently.
5232560	5235560	Now what I've added here also is you'll notice
5237260	5239560	this takes the number of embeddings in the embedding dimension
5239560	5241060	and number of heads that we would like
5241060	5243560	which is kind of like group size in group convolution.
5244060	5246460	And I'm saying that number of heads we'd like is four
5246860	5248560	and so because this is 32
5248960	5250660	we calculate that because this is 32
5250860	5252260	the number of heads should be four
5254060	5255460	the head size should be eight
5255560	5257760	so that everything sort of works out channel wise.
5258960	5260860	So this is how the transformer structures
5261160	5263560	sort of the sizes typically.
5264360	5265560	So the head size will become eight
5265660	5267360	and then this is how we want to intersperse them.
5267860	5270060	And then here I'm trying to create blocks
5270160	5273360	which is just a sequential application of block block block.
5273660	5276860	So that we're interspersing communication feed forward many many times
5277060	5278860	and then finally we decode.
5279460	5281460	Now actually try to run this
5281760	5284760	and the problem is this doesn't actually give a very good answer
5285360	5286660	and very good result.
5286860	5290660	And the reason for that is we're starting to actually get like a pretty deep neural net
5291060	5293760	and deep neural nets suffer from optimization issues.
5293760	5296460	And I think that's what we're kind of like slightly starting to run into.
5296760	5299560	So we need one more idea that we can borrow from the
5300360	5302560	transformer paper to resolve those difficulties.
5302560	5305660	Now there are two optimizations that dramatically help
5305760	5307060	with the depth of these networks
5307360	5309960	and make sure that the networks remain optimizable.
5310260	5311260	Let's talk about the first one.
5311960	5314560	The first one in this diagram is you see this arrow here
5315360	5317360	and then this arrow and this arrow.
5317760	5320760	Those are skip connections or sometimes called residual connections.
5321560	5322560	They come from this paper
5323460	5326860	the procedural learning for image recognition from about 2015
5327760	5329160	that introduced the concept.
5329960	5332360	Now these are basically what it means
5332560	5334260	is you transform the data,
5334460	5336860	but then you have a skip connection with addition
5337460	5338760	from the previous features.
5339360	5340960	Now the way I like to visualize it
5341660	5342460	that I prefer
5342960	5343760	is the following.
5344260	5346960	Here the computation happens from the top to bottom
5347560	5350460	and basically you have this residual pathway
5351060	5353460	and you are free to fork off from the residual pathway,
5353460	5354660	perform some computation
5354960	5357760	and then project back to the residual pathway via addition.
5358560	5359760	And so you go from the
5360560	5362460	the inputs to the targets
5362660	5364560	only via plus and plus and plus.
5365460	5367760	And the reason this is useful is because during dot propagation
5367760	5370660	remember from our micrograd video earlier
5371060	5374660	addition distributes gradients equally to both of its branches
5375260	5376560	that fed as the input.
5377060	5380960	And so the supervision or the gradients from the loss
5381360	5384460	basically hop through every addition node
5384760	5386260	all the way to the input
5386760	5389960	and then also fork off into the residual blocks.
5391260	5392360	But basically you have this
5392360	5395560	gradient superhighway that goes directly from the supervision
5395760	5397660	all the way to the input unimpeded.
5398360	5401060	And then these residual blocks are usually initialized in the beginning.
5401360	5404360	So they contribute very very little if anything to the residual pathway.
5404760	5406360	They are initialized that way.
5406760	5409760	So in the beginning they are sort of almost kind of like not there.
5410160	5413560	But then during the optimization they come online over time
5414160	5415760	and they start to contribute
5416360	5418060	but at least at the initialization
5418260	5420460	you can go from directly supervision to the input
5420960	5422260	gradient is unimpeded and just flows.
5422860	5425160	And then the blocks over time kick in.
5425760	5428360	And so that dramatically helps with the optimization.
5428660	5429560	So let's implement this.
5429860	5431160	So coming back to our block here.
5431560	5432960	Basically what we want to do is
5433560	5435560	we want to do x equals x plus
5436560	5439560	self-attention and x equals x plus self.feedforward.
5440760	5445460	So this is x and then we fork off and do some communication and come back
5445760	5448160	and we fork off and we do some computation and come back.
5448960	5450360	So those are residual connections
5450860	5452260	and then swinging back up here.
5452460	5455060	We also have to introduce this projection.
5455960	5457060	So nn.linear
5458560	5460860	and this is going to be from
5461860	5463060	after we concatenate this.
5463060	5464460	This is the size and embed.
5464960	5467260	So this is the output of the self-attention itself.
5467960	5471260	But then we actually want the to apply the projection
5472260	5473160	and that's the result.
5474360	5477260	So the projection is just a linear transformation of the outcome of this layer.
5478860	5481160	So that's the projection back into the residual pathway.
5481860	5483160	And then here in a feedforward,
5483260	5484460	it's going to be the same thing.
5484960	5487260	I could have a self.projection here as well.
5487560	5488960	But let me just simplify it
5489660	5490660	and let me
5492060	5494060	couple it inside the same sequential container.
5494760	5497860	And so this is the projection layer going back into the residual pathway.
5499160	5500160	And so
5500960	5502360	that's well, that's it.
5502660	5503560	So now we can train this.
5503760	5505360	So I implemented one more small change.
5505960	5508160	When you look into the paper again,
5508360	5510960	you see that the dimensionality of input and output
5511160	5512460	is 512 for them.
5512760	5515160	And they're saying that the inner layer here in the feedforward
5515160	5516860	has dimensionality of 2048.
5517160	5518660	So there's a multiplier of 4.
5519360	5522060	And so the inner layer of the feedforward network
5522760	5524960	should be multiplied by 4 in terms of channel sizes.
5525160	5527560	So I came here and I multiplied 4 times embed
5527860	5529260	here for the feedforward
5529660	5532660	and then from 4 times an embed coming back down to an embed
5532860	5535060	when we go back to the projection.
5535360	5538460	So adding a bit of computation here and growing that layer
5538660	5540660	that is in the residual block on the side
5540660	5542060	of the residual pathway.
5543160	5545960	And then I train this and we actually get down all the way to
5546260	5548060	2.08 validation loss.
5548260	5550460	And we also see that network is starting to get big enough
5550760	5553060	that our train loss is getting ahead of validation loss.
5553060	5555160	So we started to see like a little bit of overfitting
5556160	5556660	and
5557060	5557360	our
5557660	5558060	our
5560060	5561660	generations here are still not amazing.
5561660	5565860	But at least you see that we can see like is here this now grief sync
5566560	5568660	like this starts to almost look like English.
5568960	5569460	So
5570060	5570160	yeah,
5570160	5571160	we're starting to really get there.
5571660	5571860	Okay.
5571860	5574860	And the second innovation that is very helpful for optimizing very deep
5574860	5576360	neural networks is right here.
5576860	5579060	So we have this addition now that's the residual part.
5579260	5581760	But this norm is referring to something called layer norm.
5582460	5584360	So layer norm is implemented in pytorch.
5584360	5587360	It's a paper that came out a while back here.
5590160	5592260	And layer norm is very very similar to bash norm.
5592660	5595860	So remember back to our make more series part three.
5596260	5600060	We implemented bash normalization and bash normalization basically just
5600060	5603960	made sure that across the batch dimension.
5604160	5609960	Any individual neuron had unit Gaussian distribution.
5610260	5614260	So it was zero mean and unit standard deviation one standard deviation
5614460	5614960	output.
5615860	5619260	So what I did here is I'm copy pasting the bathroom 1D that we developed
5619260	5623960	in our make more series and see here we can initialize for example this
5623960	5628660	module and we can have a batch of 32 100 dimensional vectors feeding through
5628660	5629460	the bathroom layer.
5630160	5635760	So what this does is it guarantees that when we look at just the 0th column,
5636360	5639260	it's a zero mean one standard deviation.
5639760	5642960	So it's normalizing every single column of this input.
5643860	5648060	Now the rows are not going to be normalized by default because we're just
5648060	5649060	normalizing columns.
5649660	5651060	So let's not implement layer norm.
5651960	5653060	It's very complicated.
5653160	5654860	Look we come here.
5655060	5659560	We change this from 0 to 1 so we don't normalize the columns.
5659560	5659960	We normalize.
5660160	5663660	The rows and now we've implemented layer norm.
5665060	5668260	So now the columns are not going to be normalized.
5669960	5673760	But the rows are going to be normalized for every individual example.
5673760	5678460	It's 100 dimensional vector is normalized in this way and because our
5678460	5683360	computation now does not span across examples, we can delete all of this
5683360	5688960	buffers stuff because we can always apply this operation and don't need to
5688960	5689960	maintain any running buffers.
5690660	5692360	So we don't need the buffers.
5693360	5697460	We don't there's no distinction between training and test time.
5699460	5701460	And we don't need these running buffers.
5701760	5703360	We do keep gamma and beta.
5703660	5704860	We don't need the momentum.
5704860	5706560	We don't care if it's training or not.
5707360	5713160	And this is now a layer norm and it normalizes the ropes instead of the
5713160	5718460	columns and this here is identical to basically this here.
5719460	5719960	So let's.
5719960	5723360	Now implement layer norm in our transformer before I incorporate the
5723360	5723760	layer norm.
5723760	5727660	I just wanted to note that as I said very few details about the transformer
5727660	5730460	have changed in the last five years, but this is actually something that's
5730460	5732060	likely departs from the original paper.
5732560	5736360	You see that the ad and norm is applied after the transformation.
5737360	5743560	But now it is a bit more basically common to apply the layer norm before
5743560	5744360	the transformation.
5744360	5746160	So there's a reshuffling of the layer norms.
5746960	5749560	So this is called the pre norm formulation and that the one that we're
5749560	5750660	going to implement as well.
5750660	5752460	So slight deviation from the original paper.
5753260	5755360	Basically, we need to layer norms layer norm.
5755360	5761360	One is an end dot layer norm and we tell it how many was the embedding
5761360	5764360	dimension and we need the second layer norm.
5765260	5768660	And then here the layer norms are applied immediately on X.
5769360	5773760	So self-taught layer norm one in applied on X and self-taught layer norm
5773760	5779460	two applied on X before it goes into self-attention and feed forward and
5779560	5782460	the size of the layer norm here is an embed so 32.
5783060	5787960	So when the layer norm is normalizing our features it is the normalization
5787960	5793860	here happens the mean and the variance are taken over 32 numbers.
5794160	5797760	So the batch and the time act as batch dimensions both of them.
5798360	5802860	So this is kind of like a per token transformation that just normalizes
5802860	5808560	the features and makes them a unit mean unit Gaussian at initialization.
5808560	5813360	But of course because these layer norms inside it have these gamma and beta
5813360	5819360	trainable parameters the layer normal eventually create outputs that might
5819360	5823860	not be unit Gaussian but the optimization will determine that so for
5823860	5827660	now, this is the this is incorporating the layer norms and let's train them
5827660	5827960	up.
5828560	5832660	Okay, so I let it run and we see that we get down to 2.06 which is better
5832660	5834060	than the previous 2.08.
5834360	5837760	So a slight improvement by adding the layer norms and I'd expect that they
5837760	5838260	help.
5838260	5840460	Even more if we have bigger and deeper network.
5841060	5841560	One more thing.
5841560	5844460	I forgot to add is that there should be a layer norm here.
5844460	5849360	Also typically as at the end of the transformer and right before the final
5849660	5852260	linear layer that decodes into vocabulary.
5852760	5854060	So I added that as well.
5854760	5857960	So at this stage, we actually have a pretty complete transformer coming to
5857960	5860860	the original paper and it's a decoder only transformer.
5860960	5865260	I'll I'll talk about that in a second but at this stage the major pieces
5865260	5868160	are in place so we can try to scale this up and see how well we can push
5868160	5870760	this number now in order to scale up the model.
5870760	5874360	I had to perform some cosmetic changes here to make it nicer.
5874660	5877660	So I introduced this variable called in layer which just specifies how
5877660	5879860	many layers of the blocks.
5879860	5883260	We're going to have I create a bunch of blocks and we have a new variable
5883260	5884460	number of heads as well.
5885460	5886960	I pulled out the layer norm here.
5887160	5888560	And so this is identical.
5889160	5892660	Now one thing that I did briefly change is I added dropout.
5893160	5897760	So dropout is something that you can add right before the residual connection.
5897760	5901060	Back right before the connection back into the residual pathway.
5901660	5904160	So we can drop out that as the last layer here.
5904760	5908760	We can drop out here at the end of the multi-headed extension as well.
5909460	5915360	And we can also drop out here when we calculate the basically affinities
5915360	5919260	and after the softmax we can drop out some of those so we can randomly
5919260	5921260	prevent some of the notes from communicating.
5922060	5926860	And so dropout comes from this paper from 2014 or so.
5926860	5933760	And basically it takes your neural net and it randomly every forward backward
5933760	5940860	pass shuts off some subset of neurons so randomly drops them to zero and
5940860	5945460	trains without them and what this does effectively is because the mask of
5945460	5948760	what being dropped out has changed every single forward backward pass it
5948760	5954060	ends up kind of training an ensemble of sub networks and then at test time
5954060	5956760	everything is fully enabled and kind of all those sub networks.
5956760	5958560	Are merged into a single ensemble.
5958560	5960260	If you can if you want to think about it that way.
5960960	5963960	So I would read the paper to get the full detail for now.
5963960	5967360	We're just going to stay on the level of this is a regularization technique
5967660	5970860	and I added it because I'm about to scale up the model quite a bit and I
5970860	5972060	was concerned about overfitting.
5973360	5977460	So now when we scroll up to the top we'll see that I changed a number of
5977460	5979360	hyper parameters here about our neural net.
5979760	5982460	So I made the batch size be much larger now 64.
5983160	5985260	I changed the block size to be 256.
5985460	5986660	So previously was just eight.
5986960	5988160	Eight characters of context.
5988260	5992760	Now it is 256 characters of context to predict the 257th.
5994360	5997160	I brought down the learning rate a little bit because the neural net is
5997160	5997960	now much bigger.
5997960	5999360	So I brought down the learning rate.
6000260	6003460	The embedding dimension is not 384 and there are six heads.
6003960	6010260	So 384 divide 6 means that every head is 64 dimensional as it as a standard
6011060	6014860	and then there was going to be six layers of that and the dropout will be
6014860	6016660	a point to so every forward backward pass.
6016960	6022760	20% of all these intermediate calculations are disabled and dropped to
6022760	6026160	zero and then I already trained this and I ran it.
6026160	6028960	So drumroll how does it perform?
6029760	6030860	So let me just scroll up here.
6032760	6037260	We get a validation loss of 1.48 which is actually quite a bit of an
6037260	6040160	improvement on what we had before which I think was 2.07.
6040660	6044160	So we went from 2.07 all the way down to 1.48 just by scaling up this
6044160	6045860	neural net with the code that we have.
6046360	6048060	And this of course ran for a lot longer.
6048060	6052860	This may be trained for I want to say about 15 minutes on my A100 GPU.
6052860	6055960	So that's a pretty good GPU and if you don't have a GPU you're not going to
6055960	6058460	be able to reproduce this on a CPU.
6058460	6062360	This would be I would not run this on the CPU or MacBook or something like
6062360	6062860	that.
6062860	6066660	You'll have to break down the number of layers and the embedding dimension
6066660	6067260	and so on.
6068460	6073360	But in about 15 minutes we can get this kind of a result and I'm printing
6074060	6075060	some of the Shakespeare here.
6075060	6077860	But what I did also is I printed 10,000 characters.
6077860	6079760	So a lot more and I wrote them to a file.
6080560	6081960	And so here we see some of the outputs.
6084260	6087860	So it's a lot more recognizable as the input text file.
6088260	6090860	So the input text file just for reference look like this.
6091760	6097260	So there's always like someone speaking in this matter and our predictions
6097260	6101560	now take on that form except of course they're nonsensical when you
6101560	6102260	actually read them.
6102860	6103360	So
6103360	6106960	it is every crimp to be a house.
6106960	6110560	Oh those probation we give heed.
6112560	6113160	You know.
6115960	6118060	Oh ho sent me you mighty Lord.
6120560	6122160	Anyway, so you can read through this.
6122160	6126460	It's nonsensical of course, but this is just a transformer trained on the
6126460	6130060	character level for 1 million characters that come from Shakespeare.
6130060	6133160	So there's sort of like blabbers on in Shakespeare like math.
6133360	6136160	Banner, but it doesn't of course make sense at this scale.
6137060	6140560	But I think I think still a pretty good demonstration of what's possible.
6141760	6143160	So now
6144560	6148360	I think that kind of like concludes the programming section of this video.
6148560	6152860	We basically kind of did a pretty good job and of implementing this
6152860	6157160	transformer, but the picture doesn't exactly match up to what we've done.
6157360	6159560	So what's going on with all these additional parts here?
6160060	6163260	So let me finish explaining this architecture and why it looks so funky.
6164060	6167960	Basically, what's happening here is what we implemented here is a decoder
6167960	6168860	only transformer.
6169360	6171160	So there's no component here.
6171160	6175260	This part is called the encoder and there's no cross attention block here.
6175760	6178960	Our block only has a self attention and the feed forward.
6178960	6182560	So it is missing this third in between piece here.
6182960	6184260	This piece does cross attention.
6184560	6186660	So we don't have it and we don't have the encoder.
6186760	6191860	We just have the decoder and the reason we have a decoder only is because we are
6191860	6193060	just generating text.
6193060	6196660	And it's unconditioned on anything or just we're just blabbering on according
6196660	6197560	to a given data set.
6198360	6202660	What makes it a decoder is that we are using the triangular mask in our
6202860	6203460	transformer.
6203760	6207660	So it has this autoregressive property where we can just go and sample from it.
