start	end	text
3486640	3488540	b in gain
3488640	3490540	multiplying
3490640	3492540	dh preact
3492640	3494540	that's our chain rule.
3494640	3496540	Now what about the
3496640	3498540	dimensions of this?
3498640	3500540	We have to be careful, right?
3500640	3502540	So dh preact is
3502640	3504540	32 by 64
3504640	3506540	b in gain is 1 by 64
3506540	3508440	so it will just get replicated
3508540	3510440	to create this multiplication
3510540	3512440	which is the correct thing
3512540	3514440	because in a forward pass it also gets replicated
3514540	3516440	in just the same way.
3516540	3518440	So in fact we don't need the brackets here, we're done.
3518540	3520440	And the shapes are already correct.
3520540	3522440	And finally for the bias
3522540	3524440	very similar
3524540	3526440	this bias here is very very similar
3526540	3528440	to the bias we saw in the linear layer
3528540	3530440	and we see that the gradients
3530540	3532440	from h preact will simply flow
3532540	3534440	into the biases and add up
3534540	3536440	because these are just offsets.
3536540	3538440	And so basically we want this to be
3538540	3540440	dh preact but it needs
3540540	3542440	to sum along the right dimension
3542540	3544440	and in this case similar to the gain
3544540	3546440	we need to sum across the 0th
3546540	3548440	dimension, the examples
3548540	3550440	because of the way that the bias gets replicated
3550540	3552440	vertically and we also
3552540	3554440	want to have keep them as true.
3554540	3556440	And so this will basically take
3556540	3558440	this and sum it up and give us
3558540	3560440	a 1 by 64.
3560540	3562440	So this is the candidate implementation
3562540	3564440	it makes all the shapes work
3564440	3566340	let me bring it up
3566440	3568340	down here
3568440	3570340	and then let me uncomment these 3 lines
3570440	3572340	to check that
3572440	3574340	we are getting the correct result
3574440	3576340	for all the 3 tensors
3576440	3578340	and indeed we see that all of that
3578440	3580340	got backpropagated correctly.
3580440	3582340	So now we get to the batchnorm layer
3582440	3584340	we see how here bngain and bmbias
3584440	3586340	are the primers so the backpropagation ends
3586440	3588340	but bnraw now
3588440	3590340	is the output of the standardization
3590440	3592340	so here what I'm doing
3592440	3594340	of course is I'm breaking up the batchnorm
3594340	3596240	into manageable pieces so we can backpropagate
3596340	3598240	through each line individually
3598340	3600240	but basically what's happening is
3600340	3602240	bnmeani is the sum
3602340	3604240	so this is the
3604340	3606240	bnmeani
3606340	3608240	I apologize for the variable naming
3608340	3610240	bndiff is x minus mu
3610340	3612240	bndiff2
3612340	3614240	is x minus mu squared
3614340	3616240	here inside the variance
3616340	3618240	bnvar is the variance
3618340	3620240	so sigma square
3620340	3622240	this is bnvar
3622340	3624240	and it's basically the sum of squares
3624340	3626240	so this is the x minus mu
3626340	3628240	squared
3628340	3630240	and then the sum
3630340	3632240	now you'll notice one departure here
3632340	3634240	here it is normalized as 1 over m
3634340	3636240	which is the number of examples
3636340	3638240	here I'm normalizing
3638340	3640240	as 1 over n minus 1 instead of m
3640340	3642240	and this is deliberate and I'll come back to that
3642340	3644240	in a bit when we are at this line
3644340	3646240	it is something called the Bessel's correction
3646340	3648240	but this is how I want it
3648340	3650240	in our case
3650340	3652240	bnvar inv
3652340	3654240	then becomes basically bnvar
3654340	3656240	plus epsilon
3656340	3658240	epsilon is 1 negative 5
3658340	3660240	and then it's 1 over square root
3660340	3662240	is the same as raising to the power of
3662340	3664240	negative 0.5
3664340	3666240	because 0.5 is square root
3666340	3668240	and then negative makes it 1 over square root
3668340	3670240	so bnvar inv
3670340	3672240	is 1 over this denominator here
3672340	3674240	and then we can see that
3674340	3676240	bnraw which is the x hat here
3676340	3678240	is equal to the
3678340	3680240	bndiff the numerator
3680340	3682240	multiplied by the
3682340	3684240	bnvar inv
3684240	3686140	and this line here
3686240	3688140	that creates hpreact was the last piece
3688240	3690140	we've already backpropagated through it
3690240	3692140	so now what we want to do
3692240	3694140	is we are here
3694240	3696140	and we have bnraw
3696240	3698140	and we have to first backpropagate
3698240	3700140	into bndiff and bnvar inv
3700240	3702140	so now we are here
3702240	3704140	and we have dbnraw
3704240	3706140	and we need to backpropagate through this line
3706240	3708140	now I've written out the shapes here
3708240	3710140	and indeed
3710240	3712140	bnvar inv is a shape 1 by 64
3712240	3714140	so there is a
3714140	3716040	little bit of broadcasting happening here
3716140	3718040	that we have to be careful with
3718140	3720040	but it is just an elementwise simple multiplication
3720140	3722040	by now we should be pretty comfortable with that
3722140	3724040	to get dbndiff
3724140	3726040	we know that this is just
3726140	3728040	bnvar inv multiplied with
3728140	3730040	dbnraw
3730140	3732040	and conversely
3732140	3734040	to get dbnvar inv
3734140	3736040	we need to take
3736140	3738040	bndiff
3738140	3740040	and multiply that by dbnraw
3742140	3744040	so this is the candidate
3744040	3745940	but of course
3746040	3747940	we need to make sure that broadcasting is obeyed
3748040	3749940	so in particular
3750040	3751940	bnvar inv multiplying with dbnraw
3752040	3753940	will be okay
3754040	3755940	and give us 32 by 64 as we expect
3756040	3757940	but dbnvar inv
3758040	3759940	would be taking
3760040	3761940	a 32 by 64
3762040	3763940	multiplying it by
3764040	3765940	32 by 64
3766040	3767940	so this is a 32 by 64
3768040	3769940	but of course this bnvar inv
3770040	3771940	is only 1 by 64
3772040	3773940	so this second line here
3773940	3775840	needs a sum across the examples
3775940	3777840	and because there's this
3777940	3779840	dimension here we need to make sure that
3779940	3781840	keep them is true
3781940	3783840	so this is the candidate
3783940	3785840	let's erase this
3785940	3787840	and let's swing down here
3787940	3789840	and implement it
3789940	3791840	and then let's comment out
3791940	3793840	dbnvar inv
3793940	3795840	and dbndiff
3795940	3797840	now we'll actually notice
3797940	3799840	that dbndiff by the way
3799940	3801840	is going to be incorrect
3801940	3803840	so when I run this
3803840	3805740	bnvar inv is correct
3805840	3807740	bndiff is not correct
3807840	3809740	and this is actually expected
3809840	3811740	because we're not done
3811840	3813740	with bndiff
3813840	3815740	so in particular when we slide here
3815840	3817740	we see here that bnraw is a function of bndiff
3817840	3819740	but actually bnvar inv
3819840	3821740	is a function of bnvar
3821840	3823740	which is a function of bndiff too
3823840	3825740	which is a function of bndiff
3825840	3827740	so it comes here
3827840	3829740	so bdndiff
3829840	3831740	these variable names are crazy I'm sorry
3831840	3833740	it branches out into two branches
3833740	3835640	we've only done one branch of it
3835740	3837640	we have to continue our backpropagation
3837740	3839640	and eventually come back to bndiff
3839740	3841640	and then we'll be able to do a plus equals
3841740	3843640	and get the actual correct gradient
3843740	3845640	for now it is good to verify that cmp also works
3845740	3847640	it doesn't just lie to us
3847740	3849640	and tell us that everything is always correct
3849740	3851640	it can in fact detect when your
3851740	3853640	gradient is not correct
3853740	3855640	so that's good to see as well
3855740	3857640	okay so now we have the derivative here
3857740	3859640	and we're trying to backpropagate through this line
3859740	3861640	and because we're raising to a power of negative 0.5
3861740	3863640	I brought up the power rule
3863640	3865540	and we see that basically we have that
3865640	3867540	the bnvar will now be
3867640	3869540	we bring down the exponent
3869640	3871540	so negative 0.5 times x
3871640	3873540	which is this
3873640	3875540	and now raised to the power of
3875640	3877540	negative 0.5 minus 1
3877640	3879540	which is negative 1.5
3879640	3881540	now we would have to also apply
3881640	3883540	a small chain rule here in our head
3883640	3885540	because we need to take further
3885640	3887540	the derivative of bnvar
3887640	3889540	with respect to this expression here
3889640	3891540	inside the bracket
3891640	3893540	but because this is an element-wise operation
3893540	3895440	everything is fairly simple
3895540	3897440	that's just one
3897540	3899440	and so there's nothing to do there
3899540	3901440	so this is the local derivative
3901540	3903440	and then times the global derivative
3903540	3905440	to create the chain rule
3905540	3907440	this is just times the bnvar
3907540	3909440	so this is our candidate
3909540	3911440	let me bring this down
3911540	3913440	and uncomment the check
3913540	3915440	and we see that
3915540	3917440	we have the correct result
3917540	3919440	now before we backpropagate through the next line
3919540	3921440	I want to briefly talk about the node here
3921540	3923440	where I'm using the Bessel's correction
3923440	3925340	which is 1 over n minus 1
3925440	3927340	instead of dividing by n
3927440	3929340	when I normalize here
3929440	3931340	the sum of squares
3931440	3933340	now you'll notice that this is a departure from the paper
3933440	3935340	which uses 1 over n instead
3935440	3937340	not 1 over n minus 1
3937440	3939340	there m is rn
3939440	3941340	so it turns out that there are two ways
3941440	3943340	of estimating variance of an array
3943440	3945340	one is the biased estimate
3945440	3947340	which is 1 over n
3947440	3949340	and the other one is the unbiased estimate
3949440	3951340	which is 1 over n minus 1
3951440	3953340	now confusingly in the paper
3953340	3955240	it's not very clearly described
3955340	3957240	and also it's a detail that kind of matters
3957340	3959240	I think
3959340	3961240	we are using the biased version at training time
3961340	3963240	but later when they are talking about the inference
3963340	3965240	they are mentioning that
3965340	3967240	when they do the inference
3967340	3969240	they are using the unbiased estimate
3969340	3971240	which is the n minus 1 version
3971340	3973240	in basically
3973340	3975240	for inference
3975340	3977240	and to calibrate the running mean
3977340	3979240	and the running variance basically
3979340	3981240	and so they actually introduce
3981340	3983240	a train test mismatch
3983340	3985240	where in training they use the biased version
3985340	3987240	and in test time they use the unbiased version
3987340	3989240	I find this extremely confusing
3989340	3991240	you can read more about
3991340	3993240	the Bessel's correction
3993340	3995240	and why dividing by n minus 1
3995340	3997240	gives you a better estimate of the variance
3997340	3999240	in the case where you have population sizes
3999340	4001240	or samples from a population
4001340	4003240	that are very small
4003340	4005240	and that is indeed the case for us
4005340	4007240	because we are dealing with mini-matches
4007340	4009240	and these mini-matches are a small sample
4009340	4011240	of a larger population
4011340	4013240	which is the entire training set
4013240	4015140	and it turns out that
4015240	4017140	if you just estimate it using 1 over n
4017240	4019140	that actually almost always
4019240	4021140	underestimates the variance
4021240	4023140	and it is a biased estimator
4023240	4025140	and it is advised that you use the unbiased version
4025240	4027140	and divide by n minus 1
4027240	4029140	and you can go through this article here
4029240	4031140	that I liked that actually describes
4031240	4033140	the fall of reasoning
4033240	4035140	and I'll link it in the video description
4035240	4037140	now when you calculate the torshta variance
4037240	4039140	you'll notice that they take the unbiased flag
4039240	4041140	whether or not you want to divide by n
4041240	4043140	or n minus 1
4043140	4045040	so the default is for unbiased
4045140	4047040	but I believe unbiased by default
4047140	4049040	is true
4049140	4051040	I'm not sure why the docs here don't cite that
4051140	4053040	now in the batch norm
4053140	4055040	1 , the documentation again
4055140	4057040	is kind of wrong and confusing
4057140	4059040	it says that the standard deviation is calculated
4059140	4061040	via the biased estimator
4061140	4063040	but this is actually not exactly right
4063140	4065040	and people have pointed out that it is not right
4065140	4067040	in a number of issues since then
4067140	4069040	because actually the rabbit hole is deeper
4069140	4071040	and they follow the paper exactly
4071140	4073040	and they use the biased
4073040	4074940	version for training
4075040	4076940	but when they're estimating the running standard deviation
4077040	4078940	they are using the unbiased version
4079040	4080940	so again there's the train test mismatch
4081040	4082940	so long story short
4083040	4084940	I'm not a fan of train test discrepancies
4085040	4086940	I basically kind of consider
4087040	4088940	the fact that we use the biased version
4089040	4090940	the training time
4091040	4092940	and the unbiased test time
4093040	4094940	I basically consider this to be a bug
4095040	4096940	and I don't think that there's a good reason for that
4097040	4098940	it's not really
4099040	4100940	they don't really go into the detail
4101040	4102940	of the reasoning behind it in this paper
4102940	4104840	I basically prefer to use the Bessel's correction
4104940	4106840	in my own work
4106940	4108840	unfortunately BatchNorm does not take
4108940	4110840	a keyword argument that tells you whether or not
4110940	4112840	you want to use the unbiased version
4112940	4114840	or the biased version in both train and test
4114940	4116840	and so therefore anyone using BatchNormalization
4116940	4118840	basically in my view
4118940	4120840	has a bit of a bug in the code
4120940	4122840	and this turns out to be much less of a problem
4122940	4124840	if your batch
4124940	4126840	many batch sizes are a bit larger
4126940	4128840	but still I just find it kind of
4128940	4130840	unpalatable
4130940	4132840	so maybe someone can explain why this is okay
4132840	4134740	but for now I prefer to use the unbiased version
4134840	4136740	consistently both during training
4136840	4138740	and at test time
4138840	4140740	and that's why I'm using 1 over n minus 1 here
4140840	4142740	okay so let's now actually backpropagate
4142840	4144740	through this line
4144840	4146740	so
4146840	4148740	the first thing that I always like to do
4148840	4150740	is I like to scrutinize the shapes first
4150840	4152740	so in particular here looking at the shapes
4152840	4154740	of what's involved
4154840	4156740	I see that bnvar shape is 1 by 64
4156840	4158740	so it's a row vector
4158840	4160740	and bndiff2.shape is 32 by 64
4160840	4162740	so I can see that
4162840	4164740	so clearly here we're doing a sum
4164840	4166740	over the 0th axis
4166840	4168740	to squash the first dimension
4168840	4170740	of the shapes here
4170840	4172740	using a sum
4172840	4174740	so that right away actually hints to me
4174840	4176740	that there will be some kind of a replication
4176840	4178740	or broadcasting in the backward pass
4178840	4180740	and maybe you're noticing the pattern here
4180840	4182740	but basically any time you have a sum
4182840	4184740	in the forward pass
4184840	4186740	that turns into a replication
4186840	4188740	or broadcasting in the backward pass
4188840	4190740	along the same dimension
4190840	4192740	and conversely when we have a replication
4192740	4194640	or a broadcasting in the forward pass
4194740	4196640	that indicates a variable reuse
4196740	4198640	and so in the backward pass
4198740	4200640	that turns into a sum
4200740	4202640	over the exact same dimension
4202740	4204640	and so hopefully you're noticing that duality
4204740	4206640	that those two are kind of like the opposites
4206740	4208640	of each other in the forward and backward pass
4208740	4210640	now once we understand the shapes
4210740	4212640	the next thing I like to do always
4212740	4214640	is I like to look at a toy example in my head
4214740	4216640	to sort of just like understand roughly how
4216740	4218640	the variable dependencies go
4218740	4220640	in the mathematical formula
4220740	4222640	so here we have
4222640	4224540	a two-dimensional array
4224640	4226540	b and div 2 which we are scaling
4226640	4228540	by a constant and then we are summing
4228640	4230540	vertically over the columns
4230640	4232540	so if we have a 2x2 matrix a
4232640	4234540	and then we sum over the columns
4234640	4236540	and scale we would get a
4236640	4238540	row vector b1 b2 and
4238640	4240540	b1 depends on a in this way
4240640	4242540	where it's just sum that is scaled
4242640	4244540	of a and b2
4244640	4246540	in this way where it's the second column
4246640	4248540	summed and scaled
4248640	4250540	and so looking at this basically
4250640	4252540	what we want to do is
4252540	4254440	we have the derivatives on b1 and b2
4254540	4256440	and we want to back propagate them into a's
4256540	4258440	and so it's clear that just
4258540	4260440	differentiating in your head
4260540	4262440	the local derivative here is 1 over n-1
4262540	4264440	times 1
4264540	4266440	for each one of these a's
4266540	4268440	and
4268540	4270440	basically the derivative of b1
4270540	4272440	has to flow through the columns of a
4272540	4274440	scaled by 1 over n-1
4274540	4276440	and that's roughly
4276540	4278440	what's happening here
4278540	4280440	so intuitively the derivative flow
4280540	4282440	tells us that
4282440	4284340	db and df2
4284440	4286340	will be
4286440	4288340	the local derivative of this operation
4288440	4290340	and there are many ways to do this by the way
4290440	4292340	but I like to do something like this
4292440	4294340	torch dot ones like
4294440	4296340	of b and df2
4296440	4298340	so I'll create a large array
4298440	4300340	two dimensional of ones
4300440	4302340	and then I will scale it
4302440	4304340	so 1.0 divided by n-1
4304440	4306340	so this is an array of
4306440	4308340	1 over n-1
4308440	4310340	and that's sort of like the local derivative
4310440	4312340	and now for the chain rule
4312340	4314240	I will simply just multiply it by
4314340	4316240	db and var
4318340	4320240	and notice here what's going to happen
4320340	4322240	this is 32 by 64
4322340	4324240	and this is just 1 by 64
4324340	4326240	so I'm letting the broadcasting
4326340	4328240	do the replication
4328340	4330240	because internally in pytorch
4330340	4332240	basically db and var
4332340	4334240	which is 1 by 64 row vector
4334340	4336240	will in this multiplication get
4336340	4338240	copied vertically
4338340	4340240	until the two are of the same shape
4340340	4342240	and then there will be an elementwise multiply
4342240	4344140	so the broadcasting is basically doing the replication
4344240	4346140	and I will end up
4346240	4348140	with the derivatives of db and df2
4348240	4350140	here
4350240	4352140	so this is the candidate solution
4352240	4354140	let's bring it down here
4354240	4356140	let's uncomment this line
4356240	4358140	where we check it
4358240	4360140	and let's hope for the best
4360240	4362140	and indeed we see that this is the correct formula
4362240	4364140	next up let's differentiate here
4364240	4366140	into b and df
4366240	4368140	so here we have that b and df
4368240	4370140	is elementwise squared to create b and df2
4370240	4372140	so this is a
4372140	4374040	relatively simple derivative
4374140	4376040	because it's a simple elementwise operation
4376140	4378040	so it's kind of like the scalar case
4378140	4380040	and we have that db and df
4380140	4382040	should be
4382140	4384040	if this is x squared
4384140	4386040	then the derivative of this is 2x
4386140	4388040	so it's simply 2 times b and df
4388140	4390040	that's the local derivative
4390140	4392040	and then times chain rule
4392140	4394040	and the shape of these is the same
4394140	4396040	they are of the same shape
4396140	4398040	so times this
4398140	4400040	so that's the backward pass for this variable
4400140	4402040	let me bring it down here
4402040	4403940	I've already calculated db and df
4404040	4405940	so this is just the end of the other
4406040	4407940	branch coming back to b and df
4408040	4409940	because b and df
4410040	4411940	were already back propagated to
4412040	4413940	way over here
4414040	4415940	from b and raw
4416040	4417940	so we now completed the second branch
4418040	4419940	and so that's why I have to do plus equals
4420040	4421940	and if you recall
4422040	4423940	we had an incorrect derivative for b and df before
4424040	4425940	and I'm hoping that once we append
4426040	4427940	this last missing piece
4428040	4429940	we have the exact correctness
4430040	4431940	so let's run
4432040	4433940	and b and df now actually shows
4434040	4435940	the exact correct derivative
4436040	4437940	so that's comforting
4438040	4439940	okay so let's now back propagate
4440040	4441940	through this line here
4442040	4443940	the first thing we do of course
4444040	4445940	is we check the shapes
4446040	4447940	and I wrote them out here
4448040	4449940	and basically the shape of this
4450040	4451940	is 32 by 64
4452040	4453940	h pre bn is the same shape
4454040	4455940	but b and mean i is a row vector
4456040	4457940	1 by 64
4458040	4459940	so this minus here will actually do broadcasting
4460040	4461940	and so we have to be careful with that
4461940	4463840	again because of the duality
4463940	4465840	a broadcasting in the forward pass
4465940	4467840	means a variable reuse
4467940	4469840	and therefore there will be a sum
4469940	4471840	in the backward pass
4471940	4473840	so let's write out the backward pass here now
4473940	4475840	back propagate into the h pre bn
4475940	4477840	because these are the same shape
4477940	4479840	then the local derivative
4479940	4481840	for each one of the elements here
4481940	4483840	is just 1 for the corresponding element
4483940	4485840	in here
4485940	4487840	so basically what this means is that
4487940	4489840	the gradient just simply copies
4489940	4491840	it's just a variable assignment
4491840	4493740	so I'm just going to clone this tensor
4493840	4495740	just for safety to create an exact copy
4495840	4497740	of db and diff
4497840	4499740	and then here
4499840	4501740	to back propagate into this one
4501840	4503740	what I'm inclined to do here
4503840	4505740	is
4505840	4507740	d bn mean i
4507840	4509740	will basically be
4509840	4511740	what is the local derivative
4511840	4513740	well it's negative torch.once like
4513840	4515740	of the shape of
4515840	4517740	b and diff
4517840	4519740	right
4519840	4521740	so
4522240	4523740	and then times
4523840	4525740	the
4525840	4527740	derivative here
4527840	4529740	db and diff
4529840	4531740	and this here
4531840	4533740	is the back propagation
4533840	4535740	for the replicated
4535840	4537740	b and mean i
4537840	4539740	so I still have to back propagate
4539840	4541740	through the replication
4541840	4543740	in the broadcasting
4543840	4545740	and I do that by doing a sum
4545840	4547740	so I'm going to take this whole thing
4547840	4549740	and I'm going to do a sum
4549740	4551640	and I'm going to do a replication
4551740	4553640	so if you scrutinize this by the way
4553740	4555640	you'll notice that
4555740	4557640	this is the same shape as that
4557740	4559640	and so what I'm doing
4559740	4561640	what I'm doing here doesn't actually make that much sense
4561740	4563640	because it's just a
4563740	4565640	array of ones multiplying db and diff
4565740	4567640	so in fact I can just do
4567740	4569640	this
4569740	4571640	and that is equivalent
4571740	4573640	so this is the candidate
4573740	4575640	backward pass
4575740	4577640	let me copy it here
4577640	4579540	let me comment out this one
4579640	4581540	and this one
4581640	4583540	enter
4583640	4585540	and it's wrong
4585640	4587540	damn
4587640	4589540	actually sorry
4589640	4591540	this is supposed to be wrong
4591640	4593540	and it's supposed to be wrong because
4593640	4595540	we are back propagating
4595640	4597540	from b and diff into h pre bn
4597640	4599540	but we're not done
4599640	4601540	because b and mean i depends
4601640	4603540	on h pre bn and there will be
4603640	4605540	a second portion of that derivative coming from
4605640	4607540	this second branch
4607540	4609440	but we're not done yet and we expect it to be incorrect
4609540	4611440	so there you go
4611540	4613440	so let's now back propagate from b and mean i
4613540	4615440	into h pre bn
4617540	4619440	and so here again we have to be careful
4619540	4621440	because there's a broadcasting along
4621540	4623440	or there's a sum along the 0th dimension
4623540	4625440	so this will turn into broadcasting
4625540	4627440	in the backward pass now
4627540	4629440	and I'm going to go a little bit faster on this line
4629540	4631440	because it is very similar to the line
4631540	4633440	that we had before
4633540	4635440	multiple lines in the past in fact
4635540	4637440	so d h pre bn
4637540	4639440	will be
4639540	4641440	the gradient will be scaled
4641540	4643440	by 1 over n and then
4643540	4645440	basically this gradient here on d bn
4645540	4647440	mean i
4647540	4649440	is going to be scaled by 1 over n
4649540	4651440	and then it's going to flow across
4651540	4653440	all the columns and deposit itself
4653540	4655440	into d h pre bn
4655540	4657440	so what we want is this thing
4657540	4659440	scaled by 1 over n
4659540	4661440	let me put the constant up front here
4665540	4667440	so scale down the gradient
4667440	4669340	and we need to replicate it
4669440	4671340	across all the
4671440	4673340	across all the rows here
4673440	4675340	so I like to do that
4675440	4677340	by torch dot once like
4677440	4679340	of basically
4679440	4681340	h pre bn
4683440	4685340	and I will let broadcasting
4685440	4687340	do the work of
4687440	4689340	replication
4689440	4691340	so
4691340	4695340	A
4695340	4697240	like that
4697340	4699240	so this is
4699340	4701240	d h pre bn
4701340	4703240	and hopefully
4703340	4705240	we can plus equals that
4709340	4711240	so this here is broadcasting
4711340	4713240	and then this is the scaling
4713340	4715240	so this should be correct
4715340	4717240	okay
4717340	4719240	so that completes the backpropagation
4719240	4721140	let's backpropagate through the linear layer 1
4721240	4723140	here now because
4723240	4725140	everything is getting a little vertically crazy
4725240	4727140	I copy pasted the line here
4727240	4729140	and let's just backpropagate through this one line
4729240	4731140	so first of course
4731240	4733140	we inspect the shapes and we see that
4733240	4735140	this is 32 by 64
4735240	4737140	mcat is 32
4737240	4739140	by 30
4739240	4741140	w1 is 30 by 64
4741240	4743140	and b1 is just 64
4743240	4745140	so as I mentioned
4745240	4747140	backpropagating through linear layers
4747240	4749140	is fairly easy just by matching the shapes
4749240	4751140	so let's do that
4751240	4753140	we have that d mcat
4753240	4755140	should be
4755240	4757140	some matrix multiplication
4757240	4759140	of d h pre bn with
4759240	4761140	w1 and 1 transpose
4761240	4763140	thrown in there
4763240	4765140	so to make mcat
4765240	4767140	be 32 by 30
4767240	4769140	I need to take
4769240	4771140	d h pre bn
4771240	4773140	32 by 64
4773240	4775140	and multiply it by
4775240	4777140	w1 dot transpose
4777240	4779140	...
4779240	4781140	to get d w1
4781240	4783140	I need to end up with
4783240	4785140	30 by 64
4785240	4787140	so to get that I need to take
4787240	4789140	mcat transpose
4789240	4791140	...
4791240	4793140	and multiply that by
4793240	4795140	d h pre bn
4795240	4797140	...
4797240	4799140	and finally to get
4799240	4801140	d b1
4801240	4803140	this is an addition
4803240	4805140	and we saw that basically
4805240	4807140	I need to just sum the elements
4807240	4809140	in d h pre bn along some dimensions
4809240	4811140	and to make the dimensions work out
4811240	4813140	I need to sum along the 0th axis
4813240	4815140	here to eliminate
4815240	4817140	this dimension
4817240	4819140	and we do not keep dims
4819240	4821140	so that we want to just get a single
4821240	4823140	one-dimensional vector of 64
4823240	4825140	so these are the claimed derivatives
4825240	4827140	let me put that here
4827240	4829140	and let me
4829240	4831140	uncomment three lines
4831240	4833140	and cross our fingers
4833240	4835140	everything is great
4835240	4837140	okay so we now continue almost there
4837240	4839140	we have the derivative of mcat
4839140	4841040	and we want to backpropagate
4841140	4843040	into mb
4843140	4845040	so I again copied this line over here
4845140	4847040	so this is the forward pass
4847140	4849040	and then this is the shapes
4849140	4851040	so remember that the shape here
4851140	4853040	was 32 by 30
4853140	4855040	and the original shape of mb
4855140	4857040	was 32 by 3 by 10
4857140	4859040	so this layer in the forward pass
4859140	4861040	as you recall did the concatenation
4861140	4863040	of these three 10-dimensional
4863140	4865040	character vectors
4865140	4867040	and so now we just want to undo that
4867140	4869040	so this is actually a relatively
4869040	4870940	simple iteration because
4871040	4872940	the backward pass of the
4873040	4874940	what is the view? view is just a
4875040	4876940	representation of the array
4877040	4878940	it's just a logical form of how
4879040	4880940	you interpret the array
4881040	4882940	so let's just reinterpret it
4883040	4884940	to be what it was before
4885040	4886940	so in other words dmb is not 32 by 30
4887040	4888940	it is basically dmpcat
4889040	4890940	but if you view it
4891040	4892940	as the original shape
4893040	4894940	so just m.shape
4897040	4898940	you can pass and tuple
4898940	4900840	into view
4900940	4902840	and so this should just be
4902940	4904840	okay
4904940	4906840	we just re-represent that view
4906940	4908840	and then we uncomment this line here
4908940	4910840	and hopefully
4910940	4912840	yeah, so the derivative of m
4912940	4914840	is correct
4914940	4916840	so in this case we just have to re-represent
4916940	4918840	the shape of those derivatives
4918940	4920840	into the original view
4920940	4922840	so now we are at the final line
4922940	4924840	and the only thing that's left to backpropagate through
4924940	4926840	is this indexing operation here
4926940	4928840	m is c at xb
4928840	4930740	or I copy pasted this line here
4930840	4932740	and let's look at the shapes of everything that's involved
4932840	4934740	and remind ourselves how this worked
4934840	4936740	so m.shape
4936840	4938740	was 32 by 3 by 10
4938840	4940740	so it's 32 examples
4940840	4942740	and then we have 3 characters
4942840	4944740	each one of them has a 10 dimensional
4944840	4946740	embedding
4946840	4948740	and this was achieved by taking the
4948840	4950740	lookup table c which have 27
4950840	4952740	possible characters
4952840	4954740	each of them 10 dimensional
4954840	4956740	and we looked up at the rows
4956840	4958740	that were specified
4958740	4960640	inside this tensor xb
4960740	4962640	so xb is 32 by 3
4962740	4964640	and it's basically giving us for each example
4964740	4966640	the identity or the index
4966740	4968640	of which character
4968740	4970640	is part of that example
4970740	4972640	and so here I'm showing the first 5 rows
4972740	4976640	of this tensor xb
4976740	4978640	and so we can see that for example here
4978740	4980640	it was the first example in this batch
4980740	4982640	is that the first character
4982740	4984640	and the first character and the fourth character
4984740	4986640	comes into the neural net
4986740	4988640	and then we want to predict the next character
4988640	4990540	in the sequence after the character is 114
4990640	4992540	so basically
4992640	4994540	what's happening here is
4994640	4996540	there are integers inside xb
4996640	4998540	and each one of these integers
4998640	5000540	is specifying which row of c
5000640	5002540	we want to pluck out
5002640	5004540	right and then we arrange
5004640	5006540	those rows that we've plucked out
5006640	5008540	into 32 by 3 by 10 tensor
5008640	5010540	and we just package them in
5010640	5012540	we just package them into this tensor
5012640	5014540	and now what's happening
5014640	5016540	is that we have dimp
5016640	5018540	so for every one of these
5018540	5020440	basically plucked out rows
5020540	5022440	we have their gradients now
5022540	5026440	but they're arranged inside this 32 by 3 by 10 tensor
5026540	5028440	so all we have to do now
5028540	5030440	is we just need to route this gradient
5030540	5032440	backwards through this assignment
5032540	5034440	so we need to find which row of c
5034540	5036440	that every one of these
5036540	5038440	10 dimensional embeddings come from
5038540	5040440	and then we need to deposit them
5040540	5042440	into dc
5042540	5044440	so we just need to undo the indexing
5044540	5046440	and of course
5046540	5048440	if any of these rows of c
5048440	5050340	were used multiple times
5050440	5052340	which almost certainly is the case
5052440	5054340	like the row 1 and 1 was used multiple times
5054440	5056340	then we have to remember that the gradients
5056440	5058340	that arrive there have to add
5058440	5060340	so for each occurrence
5060440	5062340	we have to have an addition
5062440	5064340	so let's now write this out
5064440	5066340	and I don't actually know of like
5066440	5068340	a much better way to do this
5068440	5070340	than a for loop unfortunately in python
5070440	5072340	so maybe someone can come up with
5072440	5074340	a vectorized efficient operation
5074440	5076340	but for now let's just use for loops
5076440	5078340	so let me create torch.zeros like c
5078340	5080240	and I'm going to utilize just
5080340	5082240	a 27 by 10 tensor of all zeros
5082340	5084240	and then honestly
5084340	5086240	for k in range xb.shape at 0
5086340	5088240	maybe someone has a better way to do this
5088340	5090240	but for j in range xb.shape at 1
5090340	5092240	this is going to iterate over
5092340	5094240	all the elements of xb
5094340	5096240	all these integers
5096340	5098240	and then let's get the index
5098340	5100240	at this position
5100340	5102240	so the index is basically
5102340	5104240	the value of xb
5104340	5106240	and then let's get the index
5106340	5108240	at this position
5108240	5110140	which is basically xb at kj
5110240	5112140	so an example of that
5112240	5114140	is 11 or 14 and so on
5114240	5116140	and now in a forward pass
5116240	5118140	we took
5118240	5120140	we basically took
5120240	5122140	um
5122240	5124140	the row of c at index
5124240	5126140	and we deposited it
5126240	5128140	into emb at k at j
5128240	5130140	that's what happened
5130240	5132140	that's where they are packaged
5132240	5134140	so now we need to go backwards
